Source Name	Characteristics [Organism]	Characteristics [DiseaseState]	Characteristics [OrganismPart]	Sample Name	Extract Name	Material Type	Labeled Extract Name	Label	Material Type	Protocol REF	Hybridization Name	Array Design REF	Comment [Array Design URI]	Protocol REF	Factor Value [DiseaseState]	Factor Value [Time]	Unit [TimeUnit]	Factor Value [OrganismPart]	Scan Name	Array Data File	Comment [ArrayExpress FTP file]	Derived Array Data Matrix File	Comment [Derived ArrayExpress FTP file]
GSE464GSM31435	Rattus norvegicus	mild spinal cord injury	spinal cord (T8)	GSE464GSM31435 sample	GSE464GSM31435 extract	total_RNA	GSE464GSM31435 LE.biotin	biotin	synthetic_RNA	Affymetrix:Protocol:Hybridization-Unknown	CNS-SC_InjA30m-1B-s2	A-AFFY-19	http://www.ebi.ac.uk/aerep/result?queryFor=PhysicalArrayDesign&aAccession=A-AFFY-19	P-AFFY-6	mild spinal cord injury	0.5	h	spinal cord (T8)	CNS-SC_InjA30m-1B-s2	GSM31435.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-464/E-GEOD-464.raw.7.zip	E-GEOD-464-processed-data-1482619434.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-464/E-GEOD-464.processed.1.zip
GSE464GSM31556	Rattus norvegicus	moderate spinal cord injury	spinal cord (T9)	GSE464GSM31556 sample	GSE464GSM31556 extract	total_RNA	GSE464GSM31556 LE.biotin	biotin	synthetic_RNA	Affymetrix:Protocol:Hybridization-Unknown	CNS-SpinalCmod-Adult-48h-2C-s2	A-AFFY-20	http://www.ebi.ac.uk/aerep/result?queryFor=PhysicalArrayDesign&aAccession=A-AFFY-20	P-AFFY-6	moderate spinal cord injury	2	d	spinal cord (T9)	CNS-SpinalCmod-Adult-48h-2C-s2	GSM31556.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-464/E-GEOD-464.raw.7.zip	E-GEOD-464-processed-data-1482619522.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-464/E-GEOD-464.processed.1.zip
GSE464GSM31589	Rattus norvegicus	moderate spinal cord injury	spinal cord (T9)	GSE464GSM31589 sample	GSE464GSM31589 extract	total_RNA	GSE464GSM31589 LE.biotin	biotin	synthetic_RNA	Affymetrix:Protocol:Hybridization-Unknown	CNS-SpinalCmod-Adult-7d-2C-s2	A-AFFY-20	http://www.ebi.ac.uk/aerep/result?queryFor=PhysicalArrayDesign&aAccession=A-AFFY-20	P-AFFY-6	moderate spinal cord injury	7	d	spinal cord (T9)	CNS-SpinalCmod-Adult-7d-2C-s2	GSM31589.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-464/E-GEOD-464.raw.7.zip	E-GEOD-464-processed-data-1482619522.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-464/E-GEOD-464.processed.1.zip
GSE464GSM31315	Rattus norvegicus	mild spinal cord injury	spinal cord (T10)	GSE464GSM31315 sample	GSE464GSM31315 extract	total_RNA	GSE464GSM31315 LE.biotin	biotin	synthetic_RNA	Affymetrix:Protocol:Hybridization-Unknown	CNS-SC_InjB14d-4A-s2	A-AFFY-18	http://www.ebi.ac.uk/aerep/result?queryFor=PhysicalArrayDesign&aAccession=A-AFFY-18	P-AFFY-6	mild spinal cord injury	14	d	spinal cord (T10)	CNS-SC_InjB14d-4A-s2	GSM31315.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-464/E-GEOD-464.raw.7.zip	E-GEOD-464-processed-data-1482619609.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-464/E-GEOD-464.processed.1.zip
GSE464GSM6650	Rattus norvegicus	mild spinal cord injury	spinal cord (T10)	GSE464GSM6650 sample	GSE464GSM6650 extract	total_RNA	GSE464GSM6650 LE.biotin	biotin	synthetic_RNA	Affymetrix:Protocol:Hybridization-Unknown	CNS-SC_InjB24h-3C-s2	A-AFFY-20	http://www.ebi.ac.uk/aerep/result?queryFor=PhysicalArrayDesign&aAccession=A-AFFY-20	P-AFFY-6	mild spinal cord injury	1	d	spinal cord (T10)	CNS-SC_InjB24h-3C-s2	GSM6650.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-464/E-GEOD-464.raw.7.zip	E-GEOD-464-processed-data-1482619522.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-464/E-GEOD-464.processed.1.zip
GSE464GSM4437	Rattus norvegicus	normal	spinal cord (T10)	GSE464GSM4437 sample	GSE464GSM4437 extract	total_RNA	GSE464GSM4437 LE.biotin	biotin	synthetic_RNA	Affymetrix:Protocol:Hybridization-Unknown	CNS-SC_CtrB4h-2B-s2	A-AFFY-19	http://www.ebi.ac.uk/aerep/result?queryFor=PhysicalArrayDesign&aAccession=A-AFFY-19	P-AFFY-6	normal	4	h	spinal cord (T10)	CNS-SC_CtrB4h-2B-s2	GSM4437.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-464/E-GEOD-464.raw.7.zip	E-GEOD-464-processed-data-1482619434.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-464/E-GEOD-464.processed.1.zip
GSE464GSM31602	Rattus norvegicus	severe spinal cord injury	spinal cord (T9)	GSE464GSM31602 sample	GSE464GSM31602 extract	total_RNA	GSE464GSM31602 LE.biotin	biotin	synthetic_RNA	Affymetrix:Protocol:Hybridization-Unknown	CNS-SpinalCsev-Adult-28d-4C-s2	A-AFFY-20	http://www.ebi.ac.uk/aerep/result?queryFor=PhysicalArrayDesign&aAccession=A-AFFY-20	P-AFFY-6	severe spinal cord injury	28	d	spinal cord (T9)	CNS-SpinalCsev-Adult-28d-4C-s2	GSM31602.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-464/E-GEOD-464.raw.7.zip	E-GEOD-464-processed-data-1482619522.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-464/E-GEOD-464.processed.1.zip
GSE464GSM7583	Rattus norvegicus	severe spinal cord injury	spinal cord (T9)	GSE464GSM7583 sample	GSE464GSM7583 extract	total_RNA	GSE464GSM7583 LE.biotin	biotin	synthetic_RNA	Affymetrix:Protocol:Hybridization-Unknown	CNS-SpinalCsev-Adult-4h-2C-s2	A-AFFY-20	http://www.ebi.ac.uk/aerep/result?queryFor=PhysicalArrayDesign&aAccession=A-AFFY-20	P-AFFY-6	severe spinal cord injury	4	h	spinal cord (T9)	CNS-SpinalCsev-Adult-4h-2C-s2	GSM7583.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-464/E-GEOD-464.raw.7.zip	E-GEOD-464-processed-data-1482619522.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-464/E-GEOD-464.processed.1.zip
GSE464GSM31392	Rattus norvegicus	severe spinal cord injury	spinal cord (T10)	GSE464GSM31392 sample	GSE464GSM31392 extract	total_RNA	GSE464GSM31392 LE.biotin	biotin	synthetic_RNA	Affymetrix:Protocol:Hybridization-Unknown	CNS-SCsev_InjB7d-4C-s2	A-AFFY-20	http://www.ebi.ac.uk/aerep/result?queryFor=PhysicalArrayDesign&aAccession=A-AFFY-20	P-AFFY-6	severe spinal cord injury	7	d	spinal cord (T10)	CNS-SCsev_InjB7d-4C-s2	GSM31392.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-464/E-GEOD-464.raw.7.zip	E-GEOD-464-processed-data-1482619522.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-464/E-GEOD-464.processed.1.zip
GSE464GSM31546	Rattus norvegicus	moderate spinal cord injury	spinal cord (T9)	GSE464GSM31546 sample	GSE464GSM31546 extract	total_RNA	GSE464GSM31546 LE.biotin	biotin	synthetic_RNA	Affymetrix:Protocol:Hybridization-Unknown	CNS-SpinalCmod-Adult-28d-3C-s2	A-AFFY-20	http://www.ebi.ac.uk/aerep/result?queryFor=PhysicalArrayDesign&aAccession=A-AFFY-20	P-AFFY-6	moderate spinal cord injury	28	d	spinal cord (T9)	CNS-SpinalCmod-Adult-28d-3C-s2	GSM31546.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-464/E-GEOD-464.raw.7.zip	E-GEOD-464-processed-data-1482619522.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-464/E-GEOD-464.processed.1.zip
GSE464GSM31425	Rattus norvegicus	mild spinal cord injury	spinal cord (T8)	GSE464GSM31425 sample	GSE464GSM31425 extract	total_RNA	GSE464GSM31425 LE.biotin	biotin	synthetic_RNA	Affymetrix:Protocol:Hybridization-Unknown	CNS-SC_InjA14d-3A-s2	A-AFFY-18	http://www.ebi.ac.uk/aerep/result?queryFor=PhysicalArrayDesign&aAccession=A-AFFY-18	P-AFFY-6	mild spinal cord injury	14	d	spinal cord (T8)	CNS-SC_InjA14d-3A-s2	GSM31425.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-464/E-GEOD-464.raw.7.zip	E-GEOD-464-processed-data-1482619609.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-464/E-GEOD-464.processed.1.zip
GSE464GSM31532	Rattus norvegicus	moderate spinal cord injury	spinal cord (T9)	GSE464GSM31532 sample	GSE464GSM31532 extract	total_RNA	GSE464GSM31532 LE.biotin	biotin	synthetic_RNA	Affymetrix:Protocol:Hybridization-Unknown	CNS-SpinalCmod-Adult-24h-1C-s2	A-AFFY-20	http://www.ebi.ac.uk/aerep/result?queryFor=PhysicalArrayDesign&aAccession=A-AFFY-20	P-AFFY-6	moderate spinal cord injury	1	d	spinal cord (T9)	CNS-SpinalCmod-Adult-24h-1C-s2	GSM31532.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-464/E-GEOD-464.raw.7.zip	E-GEOD-464-processed-data-1482619522.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-464/E-GEOD-464.processed.1.zip
GSE464GSM31580	Rattus norvegicus	moderate spinal cord injury	spinal cord (T9)	GSE464GSM31580 sample	GSE464GSM31580 extract	total_RNA	GSE464GSM31580 LE.biotin	biotin	synthetic_RNA	Affymetrix:Protocol:Hybridization-Unknown	CNS-SpinalCmod-Adult-72h-2A-s2	A-AFFY-18	http://www.ebi.ac.uk/aerep/result?queryFor=PhysicalArrayDesign&aAccession=A-AFFY-18	P-AFFY-6	moderate spinal cord injury	3	d	spinal cord (T9)	CNS-SpinalCmod-Adult-72h-2A-s2	GSM31580.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-464/E-GEOD-464.raw.7.zip	E-GEOD-464-processed-data-1482619609.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-464/E-GEOD-464.processed.1.zip
GSE464GSM4447	Rattus norvegicus	mild spinal cord injury	spinal cord (T8)	GSE464GSM4447 sample	GSE464GSM4447 extract	total_RNA	GSE464GSM4447 LE.biotin	biotin	synthetic_RNA	Affymetrix:Protocol:Hybridization-Unknown	CNS-SC_InjA4h-2B-s2	A-AFFY-19	http://www.ebi.ac.uk/aerep/result?queryFor=PhysicalArrayDesign&aAccession=A-AFFY-19	P-AFFY-6	mild spinal cord injury	4	h	spinal cord (T8)	CNS-SC_InjA4h-2B-s2	GSM4447.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-464/E-GEOD-464.raw.7.zip	E-GEOD-464-processed-data-1482619434.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-464/E-GEOD-464.processed.1.zip
GSE464GSM31331	Rattus norvegicus	mild spinal cord injury	spinal cord (T10)	GSE464GSM31331 sample	GSE464GSM31331 extract	total_RNA	GSE464GSM31331 LE.biotin	biotin	synthetic_RNA	Affymetrix:Protocol:Hybridization-Unknown	CNS-SC_InjB30m-2B-s2	A-AFFY-19	http://www.ebi.ac.uk/aerep/result?queryFor=PhysicalArrayDesign&aAccession=A-AFFY-19	P-AFFY-6	mild spinal cord injury	0.5	h	spinal cord (T10)	CNS-SC_InjB30m-2B-s2	GSM31331.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-464/E-GEOD-464.raw.7.zip	E-GEOD-464-processed-data-1482619434.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-464/E-GEOD-464.processed.1.zip
GSE464GSM4440	Rattus norvegicus	normal	spinal cord (T10)	GSE464GSM4440 sample	GSE464GSM4440 extract	total_RNA	GSE464GSM4440 LE.biotin	biotin	synthetic_RNA	Affymetrix:Protocol:Hybridization-Unknown	CNS-SC_CtrBT0-1B-s2	A-AFFY-19	http://www.ebi.ac.uk/aerep/result?queryFor=PhysicalArrayDesign&aAccession=A-AFFY-19	P-AFFY-6	normal	0	h	spinal cord (T10)	CNS-SC_CtrBT0-1B-s2	GSM4440.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-464/E-GEOD-464.raw.7.zip	E-GEOD-464-processed-data-1482619434.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-464/E-GEOD-464.processed.1.zip
GSE464GSM31526	Rattus norvegicus	moderate spinal cord injury	spinal cord (T9)	GSE464GSM31526 sample	GSE464GSM31526 extract	total_RNA	GSE464GSM31526 LE.biotin	biotin	synthetic_RNA	Affymetrix:Protocol:Hybridization-Unknown	CNS-SpinalCmod-Adult-21d-2C-s2	A-AFFY-20	http://www.ebi.ac.uk/aerep/result?queryFor=PhysicalArrayDesign&aAccession=A-AFFY-20	P-AFFY-6	moderate spinal cord injury	21	d	spinal cord (T9)	CNS-SpinalCmod-Adult-21d-2C-s2	GSM31526.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-464/E-GEOD-464.raw.7.zip	E-GEOD-464-processed-data-1482619522.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-464/E-GEOD-464.processed.1.zip
GSE464GSM7569	Rattus norvegicus	severe spinal cord injury	spinal cord (T9)	GSE464GSM7569 sample	GSE464GSM7569 extract	total_RNA	GSE464GSM7569 LE.biotin	biotin	synthetic_RNA	Affymetrix:Protocol:Hybridization-Unknown	CNS-SpinalCsev-Adult-24h-2A-s2	A-AFFY-18	http://www.ebi.ac.uk/aerep/result?queryFor=PhysicalArrayDesign&aAccession=A-AFFY-18	P-AFFY-6	severe spinal cord injury	1	d	spinal cord (T9)	CNS-SpinalCsev-Adult-24h-2A-s2	GSM7569.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-464/E-GEOD-464.raw.7.zip	E-GEOD-464-processed-data-1482619609.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-464/E-GEOD-464.processed.1.zip
GSE464GSM7595	Rattus norvegicus	severe spinal cord injury	spinal cord (T9)	GSE464GSM7595 sample	GSE464GSM7595 extract	total_RNA	GSE464GSM7595 LE.biotin	biotin	synthetic_RNA	Affymetrix:Protocol:Hybridization-Unknown	CNS-SpinalCsev-Adult-7d-2C-s2	A-AFFY-20	http://www.ebi.ac.uk/aerep/result?queryFor=PhysicalArrayDesign&aAccession=A-AFFY-20	P-AFFY-6	severe spinal cord injury	7	d	spinal cord (T9)	CNS-SpinalCsev-Adult-7d-2C-s2	GSM7595.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-464/E-GEOD-464.raw.7.zip	E-GEOD-464-processed-data-1482619522.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-464/E-GEOD-464.processed.1.zip
GSE464GSM31508	Rattus norvegicus	normal	spinal cord (T9)	GSE464GSM31508 sample	GSE464GSM31508 extract	total_RNA	GSE464GSM31508 LE.biotin	biotin	synthetic_RNA	Affymetrix:Protocol:Hybridization-Unknown	CNS-SpinalC-conAdult-72h-1B-s2	A-AFFY-19	http://www.ebi.ac.uk/aerep/result?queryFor=PhysicalArrayDesign&aAccession=A-AFFY-19	P-AFFY-6	normal	3	d	spinal cord (T9)	CNS-SpinalC-conAdult-72h-1B-s2	GSM31508.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-464/E-GEOD-464.raw.7.zip	E-GEOD-464-processed-data-1482619434.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-464/E-GEOD-464.processed.1.zip
GSE464GSM31409	Rattus norvegicus	normal	spinal cord (T8)	GSE464GSM31409 sample	GSE464GSM31409 extract	total_RNA	GSE464GSM31409 LE.biotin	biotin	synthetic_RNA	Affymetrix:Protocol:Hybridization-Unknown	CNS-SC_CtrA30m-1C-s2	A-AFFY-20	http://www.ebi.ac.uk/aerep/result?queryFor=PhysicalArrayDesign&aAccession=A-AFFY-20	P-AFFY-6	normal	0.5	h	spinal cord (T8)	CNS-SC_CtrA30m-1C-s2	GSM31409.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-464/E-GEOD-464.raw.7.zip	E-GEOD-464-processed-data-1482619522.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-464/E-GEOD-464.processed.1.zip
GSE464GSM31354	Rattus norvegicus	severe spinal cord injury	spinal cord (T10)	GSE464GSM31354 sample	GSE464GSM31354 extract	total_RNA	GSE464GSM31354 LE.biotin	biotin	synthetic_RNA	Affymetrix:Protocol:Hybridization-Unknown	CNS-SCsev_InjB24h-4A-s2	A-AFFY-18	http://www.ebi.ac.uk/aerep/result?queryFor=PhysicalArrayDesign&aAccession=A-AFFY-18	P-AFFY-6	severe spinal cord injury	1	d	spinal cord (T10)	CNS-SCsev_InjB24h-4A-s2	GSM31354.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-464/E-GEOD-464.raw.7.zip	E-GEOD-464-processed-data-1482619609.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-464/E-GEOD-464.processed.1.zip
GSE464GSM31442	Rattus norvegicus	mild spinal cord injury	spinal cord (T8)	GSE464GSM31442 sample	GSE464GSM31442 extract	total_RNA	GSE464GSM31442 LE.biotin	biotin	synthetic_RNA	Affymetrix:Protocol:Hybridization-Unknown	CNS-SC_InjA30m-2A-s2	A-AFFY-18	http://www.ebi.ac.uk/aerep/result?queryFor=PhysicalArrayDesign&aAccession=A-AFFY-18	P-AFFY-6	mild spinal cord injury	0.5	h	spinal cord (T8)	CNS-SC_InjA30m-2A-s2	GSM31442.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-464/E-GEOD-464.raw.7.zip	E-GEOD-464-processed-data-1482619609.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-464/E-GEOD-464.processed.1.zip
GSE464GSM31573	Rattus norvegicus	moderate spinal cord injury	spinal cord (T9)	GSE464GSM31573 sample	GSE464GSM31573 extract	total_RNA	GSE464GSM31573 LE.biotin	biotin	synthetic_RNA	Affymetrix:Protocol:Hybridization-Unknown	CNS-SpinalCmod-Adult-72h-2B-s2	A-AFFY-19	http://www.ebi.ac.uk/aerep/result?queryFor=PhysicalArrayDesign&aAccession=A-AFFY-19	P-AFFY-6	moderate spinal cord injury	3	d	spinal cord (T9)	CNS-SpinalCmod-Adult-72h-2B-s2	GSM31573.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-464/E-GEOD-464.raw.7.zip	E-GEOD-464-processed-data-1482619434.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-464/E-GEOD-464.processed.1.zip
GSE464GSM31304	Rattus norvegicus	normal	spinal cord (T10)	GSE464GSM31304 sample	GSE464GSM31304 extract	total_RNA	GSE464GSM31304 LE.biotin	biotin	synthetic_RNA	Affymetrix:Protocol:Hybridization-Unknown	CNS-SC_CtrBT0-2C-s2	A-AFFY-20	http://www.ebi.ac.uk/aerep/result?queryFor=PhysicalArrayDesign&aAccession=A-AFFY-20	P-AFFY-6	normal	0	h	spinal cord (T10)	CNS-SC_CtrBT0-2C-s2	GSM31304.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-464/E-GEOD-464.raw.7.zip	E-GEOD-464-processed-data-1482619522.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-464/E-GEOD-464.processed.1.zip
GSE464GSM31569	Rattus norvegicus	moderate spinal cord injury	spinal cord (T9)	GSE464GSM31569 sample	GSE464GSM31569 extract	total_RNA	GSE464GSM31569 LE.biotin	biotin	synthetic_RNA	Affymetrix:Protocol:Hybridization-Unknown	CNS-SpinalCmod-Adult-4h-4C-s2	A-AFFY-20	http://www.ebi.ac.uk/aerep/result?queryFor=PhysicalArrayDesign&aAccession=A-AFFY-20	P-AFFY-6	moderate spinal cord injury	4	h	spinal cord (T9)	CNS-SpinalCmod-Adult-4h-4C-s2	GSM31569.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-464/E-GEOD-464.raw.7.zip	E-GEOD-464-processed-data-1482619522.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-464/E-GEOD-464.processed.1.zip
GSE464GSM4426	Rattus norvegicus	normal	spinal cord (T8)	GSE464GSM4426 sample	GSE464GSM4426 extract	total_RNA	GSE464GSM4426 LE.biotin	biotin	synthetic_RNA	Affymetrix:Protocol:Hybridization-Unknown	CNS-SC_CtrA24h-1B-s2	A-AFFY-19	http://www.ebi.ac.uk/aerep/result?queryFor=PhysicalArrayDesign&aAccession=A-AFFY-19	P-AFFY-6	normal	1	d	spinal cord (T8)	CNS-SC_CtrA24h-1B-s2	GSM4426.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-464/E-GEOD-464.raw.7.zip	E-GEOD-464-processed-data-1482619434.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-464/E-GEOD-464.processed.1.zip
GSE464GSM4462	Rattus norvegicus	mild spinal cord injury	spinal cord (T10)	GSE464GSM4462 sample	GSE464GSM4462 extract	total_RNA	GSE464GSM4462 LE.biotin	biotin	synthetic_RNA	Affymetrix:Protocol:Hybridization-Unknown	CNS-SC_InjB7d-1B-s2	A-AFFY-19	http://www.ebi.ac.uk/aerep/result?queryFor=PhysicalArrayDesign&aAccession=A-AFFY-19	P-AFFY-6	mild spinal cord injury	7	d	spinal cord (T10)	CNS-SC_InjB7d-1B-s2	GSM4462.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-464/E-GEOD-464.raw.7.zip	E-GEOD-464-processed-data-1482619434.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-464/E-GEOD-464.processed.1.zip
GSE464GSM31576	Rattus norvegicus	moderate spinal cord injury	spinal cord (T9)	GSE464GSM31576 sample	GSE464GSM31576 extract	total_RNA	GSE464GSM31576 LE.biotin	biotin	synthetic_RNA	Affymetrix:Protocol:Hybridization-Unknown	CNS-SpinalCmod-Adult-72h-1B-s2	A-AFFY-19	http://www.ebi.ac.uk/aerep/result?queryFor=PhysicalArrayDesign&aAccession=A-AFFY-19	P-AFFY-6	moderate spinal cord injury	3	d	spinal cord (T9)	CNS-SpinalCmod-Adult-72h-1B-s2	GSM31576.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-464/E-GEOD-464.raw.7.zip	E-GEOD-464-processed-data-1482619434.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-464/E-GEOD-464.processed.1.zip
GSE464GSM31329	Rattus norvegicus	mild spinal cord injury	spinal cord (T10)	GSE464GSM31329 sample	GSE464GSM31329 extract	total_RNA	GSE464GSM31329 LE.biotin	biotin	synthetic_RNA	Affymetrix:Protocol:Hybridization-Unknown	CNS-SC_InjB30m-1bA-s2	A-AFFY-18	http://www.ebi.ac.uk/aerep/result?queryFor=PhysicalArrayDesign&aAccession=A-AFFY-18	P-AFFY-6	mild spinal cord injury	0.5	h	spinal cord (T10)	CNS-SC_InjB30m-1bA-s2	GSM31329.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-464/E-GEOD-464.raw.7.zip	E-GEOD-464-processed-data-1482619609.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-464/E-GEOD-464.processed.1.zip
GSE464GSM31608	Rattus norvegicus	severe spinal cord injury	spinal cord (T9)	GSE464GSM31608 sample	GSE464GSM31608 extract	total_RNA	GSE464GSM31608 LE.biotin	biotin	synthetic_RNA	Affymetrix:Protocol:Hybridization-Unknown	CNS-SpinalCsev-Adult-28d-1B-s2b	A-AFFY-19	http://www.ebi.ac.uk/aerep/result?queryFor=PhysicalArrayDesign&aAccession=A-AFFY-19	P-AFFY-6	severe spinal cord injury	28	d	spinal cord (T9)	CNS-SpinalCsev-Adult-28d-1B-s2b	GSM31608.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-464/E-GEOD-464.raw.7.zip	E-GEOD-464-processed-data-1482619434.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-464/E-GEOD-464.processed.1.zip
GSE464GSM31419	Rattus norvegicus	mild spinal cord injury	spinal cord (T8)	GSE464GSM31419 sample	GSE464GSM31419 extract	total_RNA	GSE464GSM31419 LE.biotin	biotin	synthetic_RNA	Affymetrix:Protocol:Hybridization-Unknown	CNS-SC_InjA14d-1B-s2	A-AFFY-19	http://www.ebi.ac.uk/aerep/result?queryFor=PhysicalArrayDesign&aAccession=A-AFFY-19	P-AFFY-6	mild spinal cord injury	14	d	spinal cord (T8)	CNS-SC_InjA14d-1B-s2	GSM31419.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-464/E-GEOD-464.raw.7.zip	E-GEOD-464-processed-data-1482619434.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-464/E-GEOD-464.processed.1.zip
